time,measure
1713846032.4255931,b'\x1b[0m\r\n'
1713846032.43665,"b'\x1b[0;32mI (4201835) mpu6050 test: gyro_x:25.82, gyro_y:-15.04, gyro_z:-70.35\r\n'"
1713846032.4367402,b'\x1b[0m\r\n'
1713846032.442262,"b'\x1b[0;32mI (4201845) mpu6050 test: acce_x:0.44, acce_y:-0.14, acce_z:-0.89\r\n'"
1713846032.4423418,b'\x1b[0m\r\n'
1713846032.447974,"b'\x1b[0;32mI (4201845) mpu6050 test: gyro_x:27.82, gyro_y:-13.51, gyro_z:-69.13\r\n'"
1713846032.448064,b'\x1b[0m\r\n'
1713846032.4539762,"b'\x1b[0;32mI (4201855) mpu6050 test: acce_x:0.44, acce_y:-0.16, acce_z:-0.90\r\n'"
1713846032.458793,b'\x1b[0m\r\n'
1713846032.4645948,"b'\x1b[0;32mI (4201865) mpu6050 test: gyro_x:29.13, gyro_y:-11.22, gyro_z:-67.10\r\n'"
1713846032.464759,b'\x1b[0m\r\n'
1713846032.470238,"b'\x1b[0;32mI (4201875) mpu6050 test: acce_x:0.42, acce_y:-0.17, acce_z:-0.90\r\n'"
1713846032.470342,b'\x1b[0m\r\n'
1713846032.475882,"b'\x1b[0;32mI (4201875) mpu6050 test: gyro_x:27.22, gyro_y:-8.34, gyro_z:-62.56\r\n'"
1713846032.4759629,b'\x1b[0m\r\n'
1713846032.486505,"b'\x1b[0;32mI (4201885) mpu6050 test: acce_x:0.44, acce_y:-0.15, acce_z:-0.91\r\n'"
1713846032.486571,b'\x1b[0m\r\n'
1713846032.492117,"b'\x1b[0;32mI (4201895) mpu6050 test: gyro_x:26.00, gyro_y:-6.73, gyro_z:-61.34\r\n'"
1713846032.4921868,b'\x1b[0m\r\n'
1713846032.497667,"b'\x1b[0;32mI (4201895) mpu6050 test: acce_x:0.45, acce_y:-0.15, acce_z:-0.90\r\n'"
1713846032.4977221,b'\x1b[0m\r\n'
1713846032.503547,"b'\x1b[0;32mI (4201905) mpu6050 test: gyro_x:26.02, gyro_y:-5.69, gyro_z:-60.61\r\n'"
1713846032.503598,b'\x1b[0m\r\n'
1713846032.514313,"b'\x1b[0;32mI (4201915) mpu6050 test: acce_x:0.45, acce_y:-0.15, acce_z:-0.89\r\n'"
1713846032.5143712,b'\x1b[0m\r\n'
1713846032.519985,"b'\x1b[0;32mI (4201925) mpu6050 test: gyro_x:26.69, gyro_y:-4.63, gyro_z:-59.82\r\n'"
1713846032.5200262,b'\x1b[0m\r\n'
1713846032.5255291,"b'\x1b[0;32mI (4201925) mpu6050 test: acce_x:0.45, acce_y:-0.16, acce_z:-0.91\r\n'"
1713846032.5255702,b'\x1b[0m\r\n'
1713846032.5313091,"b'\x1b[0;32mI (4201935) mpu6050 test: gyro_x:25.89, gyro_y:-4.11, gyro_z:-58.47\r\n'"
1713846032.536553,b'\x1b[0m\r\n'
1713846032.542031,"b'\x1b[0;32mI (4201945) mpu6050 test: acce_x:0.46, acce_y:-0.16, acce_z:-0.89\r\n'"
1713846032.542078,b'\x1b[0m\r\n'
1713846032.547621,"b'\x1b[0;32mI (4201945) mpu6050 test: gyro_x:24.81, gyro_y:-3.88, gyro_z:-56.76\r\n'"
1713846032.547672,b'\x1b[0m\r\n'
1713846032.55354,"b'\x1b[0;32mI (4201955) mpu6050 test: acce_x:0.48, acce_y:-0.14, acce_z:-0.90\r\n'"
1713846032.553594,b'\x1b[0m\r\n'
1713846032.5591328,"b'\x1b[0;32mI (4201965) mpu6050 test: gyro_x:24.98, gyro_y:-4.53, gyro_z:-56.29\r\n'"
1713846032.564254,b'\x1b[0m\r\n'
1713846032.570014,"b'\x1b[0;32mI (4201965) mpu6050 test: acce_x:0.49, acce_y:-0.15, acce_z:-0.90\r\n'"
1713846032.570069,b'\x1b[0m\r\n'
